Date,Open,High,Low,Close,Adj Close,Volume
2013-02-12,291.127380,296.667938,288.357086,295.381744,290.214661,6687500
2013-02-13,305.770294,308.688995,299.883453,301.466461,296.192932,9919800
2013-02-14,301.763275,302.752686,291.622070,294.046051,288.902344,7547699
2013-02-15,284.993164,302.653748,284.943695,301.219116,295.949890,12615814
2013-02-18,301.416992,304.929321,298.399353,302.554810,297.262238,8381949
2013-02-19,302.257965,305.226135,300.031860,303.494720,298.185699,5444056
2013-02-20,303.989410,305.968170,298.300415,300.724426,295.463867,7103039
2013-02-21,297.904663,298.498322,292.166229,294.392334,289.242523,7695041
2013-02-22,291.819946,294.392334,286.774048,289.791687,284.722382,8354663
2013-02-25,293.650299,298.053070,291.968353,295.975372,290.797882,5979261
2013-02-26,291.671539,292.759857,282.569153,286.328827,281.320129,9178538
2013-02-27,286.971924,287.763458,278.562134,283.212250,278.258026,8834384
2013-02-28,290.137970,290.137970,277.572754,284.498474,279.521729,14609922
2013-03-01,287.911865,290.088501,278.710541,285.339447,280.348053,15816820
2013-03-04,285.933075,289.346466,282.717560,286.675110,281.660309,9775545
2013-03-05,287.466644,299.190887,287.466644,297.311035,292.110168,13305765
2013-03-06,299.883453,308.144836,299.438232,306.116608,300.761719,14142959
2013-03-07,303.742065,304.830383,299.339294,302.653748,297.359436,9946359
2013-03-08,302.653748,304.632507,297.459442,300.576019,295.318085,7530733
2013-03-11,301.169647,303.643127,296.915283,298.349884,293.130859,5816185
2013-03-12,303.049500,304.681976,298.300415,301.466461,296.192932,7992772
2013-03-13,302.752686,302.901093,293.848175,297.805725,292.596252,9409055
2013-03-14,295.826965,299.487701,289.890625,297.805725,292.596252,8530551
2013-03-15,297.756256,298.053070,286.922455,288.010803,282.972626,9581779
2013-03-18,286.823517,286.922455,282.074463,283.805908,278.841278,5963578
2013-03-19,285.042633,286.872986,275.396088,278.611603,273.737854,9587224
2013-03-20,278.611603,283.706970,273.565735,282.618622,277.674805,9664586
2013-03-21,281.134552,281.184021,266.788422,270.696503,265.961212,11868436
2013-03-22,271.982727,275.346619,262.286713,267.480988,262.801941,12958381
2013-03-25,270.548096,272.873169,265.996918,267.876740,263.190796,8422537
2013-03-26,268.618805,274.950867,263.523438,272.873169,268.099823,9475104
2013-03-28,269.608185,270.102875,263.968658,266.293732,261.635468,14679776
2013-04-01,264.117065,264.611786,259.318542,262.682465,258.087402,5474334
2013-04-02,259.813232,265.897980,255.806229,264.364441,259.739929,10570395
2013-04-03,263.226624,264.166534,252.986465,254.470551,250.019119,13154097
2013-04-04,253.332748,260.654236,251.749725,254.965240,250.505142,9469654
2013-04-05,254.816833,258.625977,249.127853,252.491776,248.074966,8796642
2013-04-08,255.113647,258.032349,250.513000,253.975861,249.533081,4790263
2013-04-09,256.251434,262.731934,256.251434,260.060577,255.511368,14757966
2013-04-10,261.198395,266.145325,254.965240,265.155945,260.517609,7410152
2013-04-11,275.049805,278.413727,272.526886,275.198212,270.384186,14232233
2013-04-12,271.834320,277.374878,269.311371,272.230072,267.467926,5438703
2013-04-15,267.530457,269.410309,261.297333,266.145325,261.489685,7842745
2013-04-16,262.187775,269.558716,260.011108,268.074646,263.385254,6584166
2013-04-17,271.141724,272.131134,266.046387,268.321991,263.628235,9809091
2013-04-18,265.452759,281.381897,264.661255,279.452606,274.564148,10865859
2013-04-22,280.244110,284.498474,278.760010,282.222870,277.285980,6589410
2013-04-23,281.184021,281.480835,274.060425,278.512665,273.640686,4353427
2013-04-25,282.470215,292.908264,281.728180,290.187439,285.111206,9855500
2013-04-26,290.880005,294.837585,287.120361,293.155609,288.027466,8141858
2013-04-29,291.523132,295.579620,288.950714,293.007202,287.881683,5102563
2013-04-30,293.056671,297.805725,288.010803,296.816345,291.624176,8048396
2013-05-02,292.561981,297.607849,288.950714,294.194458,289.048126,9283384
2013-05-03,290.830536,291.226318,281.530304,282.569153,277.626190,8493169
2013-05-06,281.975525,290.236908,279.848358,287.961334,282.924011,7899580
2013-05-07,289.445404,297.508911,289.445404,295.233337,290.068817,5538329
2013-05-08,296.717407,302.505341,295.431213,297.063690,291.867188,6528547
2013-05-09,297.805725,300.526550,291.968353,296.915283,291.721405,5637191
2013-05-10,296.915283,306.710236,296.074310,305.770294,300.421478,7473050
2013-05-13,302.406403,306.512360,292.759857,294.293396,289.145355,3826127
2013-05-14,294.639679,300.625488,292.265167,297.113159,291.915771,6771202
2013-05-15,299.240356,308.639526,298.894073,305.572418,300.227081,8505170
2013-05-16,303.742065,306.166077,299.091949,300.427612,295.172272,5241812
2013-05-17,298.053070,305.127197,297.607849,300.130798,294.880646,7050707
2013-05-20,302.356934,312.844421,296.816345,298.844604,293.616913,9370712
2013-05-21,298.300415,299.883453,288.901245,289.841156,284.770996,7548763
2013-05-22,292.957733,294.985992,285.933075,288.060272,283.021240,6000824
2013-05-23,284.251129,290.484253,282.222870,287.961334,282.924011,8006116
2013-05-24,289.395935,293.007202,279.848358,285.042633,280.056427,9198727
2013-05-27,283.558563,292.759857,282.123932,291.374725,286.277740,5573830
2013-05-28,290.880005,295.431213,287.516113,292.660919,287.541443,7200695
2013-05-29,295.826965,302.109558,292.413574,300.576019,295.318085,10779034
2013-05-30,311.657166,315.713654,307.501740,313.685425,308.198151,15049731
2013-05-31,312.893890,316.109406,308.787933,309.975220,304.552826,6906041
2013-06-03,306.462891,312.448669,304.137817,310.717255,305.281921,8077455
2013-06-04,306.710236,314.427460,299.735046,302.851624,297.553864,7869007
2013-06-05,301.318054,306.710236,300.477081,304.038879,298.720367,5727698
2013-06-06,300.773895,306.413422,300.773895,303.445251,298.137085,5575044
2013-06-07,302.257965,306.611298,294.837585,298.696198,293.471100,5902315
2013-06-10,298.349884,300.576019,289.296997,292.908264,287.784454,6544044
2013-06-11,293.254547,294.392334,285.685730,290.039032,284.965393,9852423
2013-06-12,287.911865,293.353485,286.922455,290.434784,285.354248,6532087
2013-06-13,287.318237,287.318237,277.127533,279.947296,275.050201,7930995
2013-06-14,285.933075,295.233337,284.350067,293.650299,288.513519,7692355
2013-06-17,293.650299,297.409973,285.487854,296.272186,291.089539,7282859
2013-06-18,294.837585,296.321655,289.890625,294.441803,289.291138,8346448
2013-06-19,291.869415,292.611450,287.664520,289.000183,283.944733,4863850
2013-06-20,284.053253,289.148590,280.343048,285.685730,280.688232,13570927
2013-06-21,281.975525,286.180420,279.155762,284.003784,279.035736,8484907
2013-06-24,281.975525,284.597412,277.523285,280.887207,275.973694,9803184
2013-06-25,280.244110,281.728180,269.212433,278.463196,273.592041,12782945
2013-06-26,278.017975,279.749420,266.293732,269.756592,265.037781,10490521
2013-06-27,271.636414,274.505646,260.307922,267.431519,262.753357,21327052
2013-06-28,272.279541,279.007355,272.279541,278.314789,273.446259,8200858
2013-07-01,275.049805,287.961334,274.060425,286.724579,281.708893,7853378
2013-07-02,283.954315,285.191040,279.007355,283.410156,278.452515,6371655
2013-07-03,279.155762,286.279358,274.802460,281.184021,276.265320,10618339
2013-07-04,282.964905,290.632660,279.254700,289.198059,284.139160,7101124
2013-07-05,292.858795,295.134399,289.989563,293.056671,287.930267,6451932
2013-07-08,285.834137,286.427765,279.304169,284.745819,279.764771,7421045
2013-07-09,285.438385,287.367706,281.629242,286.032013,281.028503,7151284
2013-07-10,284.646881,285.438385,277.820099,281.035614,276.119507,9992393
2013-07-11,284.646881,288.505493,279.749420,281.876587,276.945770,5973509
2013-07-12,282.173401,291.176849,282.074463,289.395935,284.333588,8685593
2013-07-15,287.713989,288.703369,283.014374,285.388916,280.396637,5369818
2013-07-16,280.986145,289.247528,278.710541,288.456024,283.410095,7012019
2013-07-17,287.565582,287.961334,279.304169,282.222870,277.285980,5431074
2013-07-18,281.579773,285.042633,277.770630,283.855377,278.889893,5264223
2013-07-19,283.954315,294.441803,283.954315,291.523132,286.423553,6314977
2013-07-22,290.880005,297.607849,290.187439,294.689178,289.534210,5387381
2013-07-23,295.035461,298.300415,291.127380,295.629089,290.457672,7396291
2013-07-24,294.837585,297.756256,291.572601,294.144989,288.999542,4847043
2013-07-25,294.837585,300.031860,291.572601,296.717407,291.526978,8189806
2013-07-26,297.805725,298.448822,284.251129,286.872986,281.854736,4301036
2013-07-29,284.943695,293.848175,284.943695,292.611450,287.492859,4637896
2013-07-30,292.809326,294.491272,279.304169,281.876587,278.831299,6450196
2013-07-31,279.502075,289.395935,275.049805,287.417175,284.312073,6140049
2013-08-01,288.406555,290.583191,281.184021,285.883606,282.795044,4108886
2013-08-02,284.745819,288.802307,279.254700,287.367706,284.263153,5585970
2013-08-05,287.169830,298.795135,276.237091,281.728180,278.684509,6432230
2013-08-06,281.431366,285.834137,277.424347,284.498474,281.424866,8021889
2013-08-07,281.085083,283.706970,268.915619,275.940277,272.959167,19514500
2013-08-08,282.470215,290.187439,272.378479,275.841339,272.861298,16320666
2013-08-12,279.007355,282.371277,275.297150,278.314789,275.307983,6924266
2013-08-13,277.919037,290.880005,273.120514,287.763458,284.654602,12221945
2013-08-14,295.084930,320.957397,295.035461,315.713654,312.302795,22815260
2013-08-16,314.130646,319.968018,308.045898,310.618317,307.262543,15776944
2013-08-19,303.939941,305.473480,294.243927,298.498322,295.273468,9729411
2013-08-20,293.848175,295.233337,282.569153,284.894226,281.816345,11309909
2013-08-21,287.713989,291.473663,275.593964,280.343048,277.314362,6701845
2013-08-22,280.986145,291.770477,280.986145,288.851776,285.731140,10558499
2013-08-23,291.869415,301.367523,290.978973,297.756256,294.539459,10360596
2013-08-26,298.300415,301.070709,290.385315,294.936523,291.750183,5473629
2013-08-27,291.869415,292.364105,284.696350,286.971924,283.871613,6685315
2013-08-28,286.971924,296.321655,283.261719,294.788116,291.603363,10516418
2013-08-29,296.321655,305.720825,292.166229,302.752686,299.481903,10606219
2013-08-30,304.780914,305.424011,290.385315,296.074310,292.875641,6446936
2013-09-02,292.858795,298.795135,288.950714,296.519531,293.316040,6626720
2013-09-03,298.795135,308.045898,292.512512,294.194458,291.016144,8253806
2013-09-04,299.190887,310.420441,297.063690,308.392181,305.060455,7834512
2013-09-05,312.696014,320.907928,311.310883,314.724274,311.324127,8818699
2013-09-06,314.922150,316.604095,308.886871,314.427460,311.030518,5228061
2013-09-10,316.703033,349.600189,316.703033,345.889984,342.153137,19224771
2013-09-11,344.801666,346.829895,332.632202,336.837097,333.198059,9215459
2013-09-12,338.271698,338.370636,326.003296,329.911377,326.347168,6661518
2013-09-13,328.476746,334.709900,326.596924,330.505005,326.934387,5971621
2013-09-16,335.402466,337.183380,321.402649,327.833649,324.291901,5795207
2013-09-17,325.508606,334.066803,324.766541,331.494385,327.913086,4927964
2013-09-18,337.381256,337.381256,329.416687,333.275299,329.674744,6614676
2013-09-19,341.140930,347.819275,337.777008,345.444763,341.712708,9417331
2013-09-20,341.239868,351.084259,328.872528,334.759369,331.142761,11725374
2013-09-23,334.066803,337.727539,327.586304,330.307129,326.738647,3980816
2013-09-24,330.950226,338.617981,330.603943,333.522644,329.919434,8949693
2013-09-25,335.501404,343.762787,335.501404,340.448364,336.770325,9778598
2013-09-26,338.667450,343.614380,337.381256,339.904175,336.232025,4884351
2013-09-27,339.360016,342.526062,334.759369,336.490814,332.855530,3361138
2013-09-30,334.512024,335.897156,326.497986,328.971466,325.417389,3529492
2013-10-01,329.367218,336.193970,326.794800,332.088013,328.500275,5084572
2013-10-03,332.137482,344.653259,330.554474,342.278717,338.580902,8317379
2013-10-04,341.338806,360.928680,340.745178,346.335205,342.593536,12392631
2013-10-07,346.285736,349.056030,339.854706,344.208038,340.489380,5579954
2013-10-08,348.462402,355.585999,346.087860,346.829895,343.082916,7376181
2013-10-09,347.077240,352.568359,346.285736,350.441162,346.655182,8902894
2013-10-10,350.243286,369.882629,348.363464,367.705994,363.733490,12500036
2013-10-11,371.020447,385.465485,364.638885,381.211121,377.092712,18217505
2013-10-14,382.002625,389.126221,381.606873,386.306488,382.133026,7250344
2013-10-15,386.702240,388.829407,378.242950,384.723450,380.567078,8382534
2013-10-17,381.359528,381.359528,366.667114,369.437408,365.446198,10044506
2013-10-18,372.553986,377.748260,370.525726,375.621094,371.563049,7006105
2013-10-21,375.967377,387.345337,374.631714,376.016846,371.954529,6983295
2013-10-22,376.363129,381.013245,372.108765,375.967377,371.905579,5220688
2013-10-23,377.105164,378.292450,364.193665,370.674164,366.669586,6433606
2013-10-24,373.098145,380.617493,370.426788,375.274811,371.220551,7415137
2013-10-25,374.087524,375.373749,368.645905,372.257172,368.235474,2997007
2013-10-28,373.147614,377.748260,370.129974,373.592834,369.556732,3457771
2013-10-29,373.691772,380.122803,371.020447,377.599854,373.520447,5728430
2013-10-30,378.935547,380.073334,373.197083,375.571625,371.514130,5382081
2013-10-31,375.967377,382.299469,375.175873,377.105164,373.031128,9207354
2013-11-01,379.924927,384.871857,379.133423,380.518555,376.407593,4537774
2013-11-05,382.893097,396.695038,382.893097,391.105011,386.879700,9161527
2013-11-06,393.083771,396.546631,385.861267,386.900116,382.720245,6589128
2013-11-07,386.751709,390.709259,373.345490,376.115784,372.052368,5746480
2013-11-08,374.780121,386.850647,367.310242,380.073334,375.967224,12795552
2013-11-11,375.967377,381.903687,370.525726,373.098145,369.067383,10867678
2013-11-12,373.790710,375.324280,354.299774,356.179626,352.331635,8371308
2013-11-13,358.158386,365.529327,358.158386,362.313812,358.399567,7569112
2013-11-14,368.151215,384.129822,368.151215,382.942566,378.805420,12412670
2013-11-18,383.882477,389.818817,377.995605,388.087372,383.894623,11666439
2013-11-19,390.808197,391.550232,382.992035,387.196930,383.013855,4708349
2013-11-20,384.673981,388.235779,380.320679,381.903687,377.777802,4937027
2013-11-21,379.331299,382.398407,377.303040,379.083954,374.988525,3671278
2013-11-22,380.666962,380.666962,368.052277,370.179443,366.180206,6255613
2013-11-25,373.197083,382.992035,373.197083,382.052124,377.924652,3853065
2013-11-26,383.536194,387.246399,375.027466,386.108612,381.937256,5239356
2013-11-27,389.324097,395.656189,388.433655,394.963623,390.696594,6778369
2013-11-28,398.822235,400.751526,390.412445,393.677429,389.424347,9209776
2013-11-29,394.765747,397.585510,391.105011,394.468933,390.207275,4868508
2013-12-02,393.776367,399.564270,391.896515,395.656189,391.381683,7712473
2013-12-03,396.744507,399.415863,391.006073,394.815216,390.549805,7643867
2013-12-04,393.083771,396.546631,386.454895,388.483124,384.286133,4973951
2013-12-05,396.249817,396.744507,384.080353,386.158081,381.986237,5074094
2013-12-06,382.893097,390.412445,381.854218,386.751709,382.573425,4703974
2013-12-09,398.228607,398.327545,385.366547,389.274628,385.069122,7931898
2013-12-10,390.610321,392.193329,385.218140,386.553833,382.377686,7677943
2013-12-11,381.112183,382.645752,372.108765,373.790710,369.752441,8412969
2013-12-12,370.129974,370.129974,355.190216,356.624847,352.772034,15588961
2013-12-13,360.236115,367.953339,359.543549,366.419769,362.461151,8694409
2013-12-16,364.094727,367.161835,361.967529,364.144196,360.210144,4804778
2013-12-17,367.755463,370.970978,360.780273,362.956909,359.035706,7048915
2013-12-18,363.105347,366.914490,358.653076,364.589417,360.650543,8827030
2013-12-19,368.052277,369.041656,360.186646,365.628265,361.678192,7497623
2013-12-20,363.402161,372.504517,363.402161,369.734222,365.739777,5363939
2013-12-23,369.833160,374.433807,369.140594,371.663544,367.648254,3263969
2013-12-24,371.713013,372.009827,367.557587,368.695374,364.712128,2297787
2013-12-26,369.041656,372.553986,364.094727,366.320831,362.363251,5597813
2013-12-27,367.161835,370.426788,364.985168,367.953339,363.978149,3337688
2013-12-30,370.179443,374.087524,368.398560,370.822571,366.816376,3732808
2013-12-31,370.129974,374.087524,370.129974,372.405579,368.382263,4388182
2014-01-01,373.543365,374.780121,370.080505,370.970978,366.963165,1364747
2014-01-02,370.970978,372.207703,365.281982,368.398560,364.418579,3015089
2014-01-03,364.094727,364.094727,356.179626,358.850952,354.974121,5004049
2014-01-06,363.600037,366.568176,360.335052,363.055847,359.133575,5490077
2014-01-07,363.105347,366.073486,359.889832,361.225494,357.322998,4020899
2014-01-08,361.225494,367.656525,360.681335,366.320831,362.363251,5455728
2014-01-09,368.250153,368.448029,361.126556,364.045258,360.112274,3603790
2014-01-10,366.073486,366.667114,361.621246,363.105347,359.182526,3100755
2014-01-13,368.695374,375.423218,367.804932,372.158234,368.137604,6706639
2014-01-14,371.119385,371.515137,364.193665,367.854401,363.880280,3272370
2014-01-15,370.031036,374.136993,368.744843,373.296021,369.263123,4846708
2014-01-16,374.977997,374.977997,362.907440,365.826141,361.873962,7788351
2014-01-17,363.600037,369.932098,363.154816,365.776672,361.825012,5000974
2014-01-20,367.112366,372.751862,366.568176,370.921509,366.914246,3246922
2014-01-21,371.020447,383.684601,368.250153,380.716431,376.603363,5781491
2014-01-22,377.401978,383.387787,376.016846,382.002625,377.875641,5654756
2014-01-23,381.161652,384.871857,376.659943,379.529175,375.428925,3790225
2014-01-24,374.977997,377.995605,364.886230,366.469238,362.510071,3620342
2014-01-27,359.147766,359.147766,341.882965,344.554321,340.831940,9238425
2014-01-28,341.833496,355.585999,341.833496,352.469421,348.661499,6612172
2014-01-29,356.278564,358.702545,346.829895,348.017181,344.257355,3287502
2014-01-30,345.593170,363.600037,345.296356,357.911041,354.044312,9116541
2014-01-31,354.596588,354.596588,343.317566,345.840515,342.104218,6933187
2014-02-03,343.317566,346.038391,332.038544,332.830078,329.234375,5637192
2014-02-04,328.575684,343.020752,328.575684,342.179779,338.483032,11461601
2014-02-05,339.360016,354.695526,335.946625,351.331604,347.536011,9438000
2014-02-06,349.303375,356.426971,345.296356,353.854553,350.031677,8085726
2014-02-07,356.179626,359.147766,352.321014,356.377502,352.527374,5491087
2014-02-10,361.126556,363.501099,354.200836,360.186646,356.295380,6579782
2014-02-11,377.006226,378.638733,366.716583,370.525726,366.522766,15829803
2014-02-12,372.009827,378.935547,371.168854,372.652924,368.626953,7803372
2014-02-13,375.967377,379.380768,370.723633,371.960358,367.941864,6825757
2014-02-14,376.165253,385.861267,376.165253,384.673981,380.518158,6760699
2014-02-17,387.889496,391.253418,380.172272,382.497345,378.365051,8642839
2014-02-18,383.833008,390.066162,381.211121,387.246399,383.062775,6076398
2014-02-19,387.840027,388.829407,383.783539,387.345337,383.160614,3946755
2014-02-20,387.345337,390.808197,385.267609,387.691620,383.503174,6735367
2014-02-21,390.808197,393.578491,388.681000,391.995453,387.760529,6397085
2014-02-24,392.836426,396.596100,390.016693,392.341736,388.103058,5249755
2014-02-25,394.765747,395.458313,389.373566,394.271057,390.011536,3064479
2014-02-26,392.885895,398.278076,391.847046,396.942383,392.653992,7317594
2014-02-28,405.649017,413.761993,400.058960,412.525269,408.068573,12677990
2014-03-03,410.595947,410.595947,403.917572,406.341583,401.951660,6684037
2014-03-04,406.885742,416.235443,401.493591,408.518219,404.104767,5615889
2014-03-05,410.595947,411.783203,402.829254,405.253265,400.875092,4045134
2014-03-06,407.133087,407.924591,400.108429,404.115448,399.749573,5718053
2014-03-07,404.164917,411.436920,401.196777,404.758545,400.385712,6061674
2014-03-10,400.108429,402.334564,389.274628,391.797577,387.564789,5839956
2014-03-11,388.829407,400.207367,388.829407,393.726898,389.473267,6113727
2014-03-12,392.885895,393.776367,383.882477,384.723450,380.567078,4526604
2014-03-13,389.274628,392.440674,380.765900,383.882477,379.735199,3899249
2014-03-14,378.935547,390.511383,378.935547,389.076752,384.873352,3242784
2014-03-18,389.818817,393.133240,376.462067,377.204102,373.128967,6884223
2014-03-19,381.804749,383.536194,375.522156,380.271210,376.162903,6332285
2014-03-20,377.946136,380.914307,374.730652,375.670563,371.611969,4136724
2014-03-21,378.094543,385.861267,377.847198,385.020264,380.860687,5746378
2014-03-22,null,null,null,null,null,null
2014-03-24,386.850647,390.264038,385.119202,387.345337,383.160614,3193454
2014-03-25,387.840027,389.324097,382.546814,386.702240,382.524506,3932786
2014-03-26,390.412445,398.723297,390.412445,397.387634,393.094421,7426496
2014-03-27,398.723297,400.652588,389.571442,392.490143,388.249878,9264824
2014-03-28,396.546631,399.069580,391.203949,393.083771,388.837097,3401201
2014-03-31,396.744507,399.861084,392.440674,394.419464,390.158325,4162936
2014-04-01,400.850464,402.186157,395.260437,398.871704,394.562500,3988380
2014-04-02,402.482971,410.595947,400.702057,409.705505,405.279236,6361767
2014-04-03,411.486389,413.564117,402.779785,406.984680,402.587769,5358380
2014-04-04,410.002319,410.002319,400.157898,401.196777,396.862457,2931936
2014-04-07,400.751526,405.649017,396.596100,399.712677,395.394379,3833276
2014-04-09,403.670227,418.313171,403.175537,416.433350,411.934387,6959992
2014-04-10,418.511047,430.383698,418.511047,426.228271,421.623535,6388136
2014-04-11,424.348450,433.153992,417.719543,419.104675,414.576874,6147582
2014-04-15,421.083466,424.892609,404.709076,407.578308,403.175018,6939177
2014-04-16,405.154327,414.504028,405.005920,406.786804,402.392059,3823079
2014-04-17,410.942230,426.030396,410.892761,424.546326,419.959747,4626464
2014-04-21,420.390900,429.938477,419.648834,427.514465,422.895782,2848869
2014-04-22,426.327209,430.086884,422.072845,424.249512,419.666138,2514731
2014-04-23,425.733582,429.097504,417.818481,420.539307,415.995972,5441306
2014-04-24,420.539307,420.539307,420.539307,420.539307,415.995972,0
2014-04-25,420.539307,426.178802,418.115295,418.758392,414.234344,4162636
2014-04-28,418.609985,418.609985,410.595947,412.030548,407.579163,3555731
2014-04-29,411.634796,414.355621,403.274475,404.610138,400.238892,2405270
2014-04-30,409.309753,413.564117,399.910553,410.348602,405.915375,5643784
2014-05-02,413.564117,415.839691,406.836273,410.348602,405.915375,2847110
2014-05-05,404.214386,411.486389,404.214386,410.051788,405.621765,2476756
2014-05-06,410.497009,417.521667,410.101257,414.701904,410.221649,2765256
2014-05-07,414.553497,417.224854,411.090637,412.277893,407.823853,3416541
2014-05-08,415.443939,419.698303,413.118896,418.560516,414.038574,3073390
2014-05-09,419.450958,424.546326,414.800842,422.963287,418.393768,5055987
2014-05-12,422.864349,441.761658,421.973907,440.475464,435.716766,6378245
2014-05-13,442.503693,450.913513,434.143372,436.270569,431.557312,5529371
2014-05-14,435.330658,441.365906,429.443787,437.655701,432.927490,2909047
2014-05-15,440.277588,443.888855,432.510895,434.984344,430.284973,4399959
2014-05-16,439.387146,460.065338,438.793488,445.076111,440.267731,9495197
2014-05-19,451.160858,452.941742,438.100922,439.683960,434.933807,5885250
2014-05-20,441.316437,447.054901,431.966736,435.182220,430.480713,6295237
2014-05-21,437.606232,440.228119,429.493256,432.313019,427.642517,5302879
2014-05-22,432.857178,436.468445,423.705322,426.228271,421.623535,7668503
2014-05-23,422.814880,435.231689,420.489838,426.722961,422.112854,7404500
2014-05-26,433.351868,448.934723,433.351868,439.337677,434.591278,9211965
2014-05-27,442.602631,446.560181,428.899628,431.966736,427.299988,5553985
2014-05-28,428.404938,431.175201,419.005737,424.200043,419.617188,8522101
2014-05-29,419.945648,427.761841,416.878571,419.797241,415.261963,7166289
2014-05-30,407.133087,417.719543,402.730316,410.645416,406.208984,11146212
2014-06-02,410.595947,418.214233,406.193176,416.284912,411.787567,5511595
2014-06-03,412.921021,419.500427,411.832672,416.433350,411.934387,8909589
2014-06-04,420.489838,424.942078,416.532288,417.571136,413.059875,6501247
2014-06-05,415.542877,431.422546,412.723145,430.383698,425.734039,9086539
2014-06-06,432.362488,435.825348,423.952698,434.440186,429.746704,8151455
2014-06-09,434.835938,448.588440,434.835938,443.839386,439.044312,7065184
2014-06-10,445.521332,450.567230,437.754639,448.588440,443.742065,6419352
2014-06-11,447.203308,448.687378,433.104523,441.019623,436.255035,5884465
2014-06-12,440.277588,446.659149,437.062073,444.779297,439.974091,4270136
2014-06-13,445.175049,445.471863,430.383698,433.599213,428.914795,5456728
2014-06-16,431.867798,433.599213,424.496857,426.277740,421.672455,4802036
2014-06-17,429.493256,438.496674,422.617004,436.221100,431.508362,4886836
2014-06-18,439.782898,440.277588,425.980927,428.553345,423.923462,3046408
2014-06-19,433.351868,439.090332,430.383698,433.945496,429.257355,6736247
2014-06-20,436.517914,437.358887,428.355469,433.401337,428.719055,4781531
2014-06-23,431.768860,437.804108,426.624023,430.977325,426.321259,3799762
2014-06-24,429.493256,440.871216,429.493256,437.457825,432.731720,4020018
2014-06-25,436.369507,443.839386,434.539124,438.546143,433.808319,4478733
2014-06-26,438.298798,444.086731,431.570984,433.351868,428.670135,4074119
2014-06-27,432.461426,436.171631,425.535706,427.761841,423.140503,2621189
2014-06-30,429.394318,431.570984,424.496857,426.722961,422.112854,3244342
2014-07-01,428.207062,448.093750,428.207062,446.016022,441.197510,6431546
2014-07-02,446.609650,453.733246,440.376526,450.962982,446.090973,5826459
2014-07-03,450.962982,467.782562,450.171448,464.764923,459.743835,10138512
2014-07-04,465.012268,469.217163,461.549408,464.468109,459.450256,7059490
2014-07-07,468.969818,474.856689,467.089996,473.768372,468.650024,5301439
2014-07-08,474.411469,479.556274,460.411621,465.012268,459.988464,6757729
2014-07-09,464.814392,464.913330,448.192688,452.397583,449.422516,3927485
2014-07-10,455.316284,469.711884,444.977173,448.341095,445.392700,5359992
2014-07-11,450.418793,456.553009,439.090332,441.217499,438.315948,2738220
2014-07-14,440.277588,453.980591,437.903046,451.160858,448.193909,3611521
2014-07-15,453.386963,459.966400,451.853424,457.987610,454.975769,3609319
2014-07-16,461.252594,466.595306,457.196106,465.309082,462.249084,3592346
2014-07-17,462.044128,472.284271,460.213745,470.256042,467.163513,5114632
2014-07-18,466.793182,472.432678,461.401001,470.256042,467.163513,4148084
2014-07-21,471.195953,473.372620,465.012268,469.909760,466.819519,2147835
2014-07-22,469.909760,483.019135,467.238403,481.535065,478.368378,4245591
2014-07-23,480.347778,482.722321,471.690643,479.704681,476.550049,4745188
2014-07-24,478.072205,482.029755,472.036926,480.100433,476.943176,3338881
2014-07-25,480.842468,480.842468,451.556610,456.206726,453.206573,6343512
2014-07-28,451.655548,465.061737,446.510712,449.033661,446.080719,8392066
2014-07-30,450.171448,450.616699,437.309418,446.560181,443.623505,13595305
2014-07-31,448.192688,449.874634,440.327057,442.009003,439.102264,9472953
2014-08-01,440.079712,450.913513,433.351868,435.330658,432.467834,8882644
2014-08-04,437.606232,443.641510,436.468445,441.860596,438.954834,7517951
2014-08-05,444.927704,453.040680,439.486084,451.952362,448.980225,4030664
2014-08-06,450.171448,450.171448,440.475464,442.800507,439.888550,4859128
2014-08-07,442.849976,445.570801,435.528534,437.309418,434.433563,4871343
2014-08-08,432.857178,433.203461,425.832520,428.306000,425.489349,6491179
2014-08-11,434.934875,443.690979,432.362488,441.811127,438.905670,8735749
2014-08-12,475.895538,476.884918,463.429260,468.969818,465.885773,14887582
2014-08-13,471.987457,474.757751,461.153656,468.475128,465.394348,6299304
2014-08-14,469.316101,480.694061,468.623535,479.457336,476.304321,6417376
2014-08-18,483.860107,500.283966,483.711700,498.453583,495.175659,8656402
2014-08-19,502.114319,515.174255,500.185028,513.343872,509.968018,9965688
2014-08-20,513.492310,516.460449,505.478241,506.813904,503.480988,5467442
2014-08-21,510.524109,512.651306,500.778656,507.308594,503.972443,5463932
2014-08-22,509.782074,515.124756,505.181427,506.121338,502.792969,4404241
2014-08-25,511.513519,512.502869,499.987152,503.004761,499.696899,4005516
2014-08-26,493.209839,509.732605,491.082642,507.209656,503.874146,4724406
2014-08-27,513.393372,518.439209,510.721985,516.163635,512.769226,3905433
2014-08-28,518.142395,526.008057,517.103577,519.478088,516.061890,5597525
2014-09-01,520.417969,523.880859,511.266144,514.481689,511.098328,6321716
2014-09-02,514.481689,515.223694,506.616028,510.771454,507.412506,4700852
2014-09-03,520.516907,524.870239,515.767883,517.054077,513.653809,7395355
2014-09-04,517.153015,517.153015,503.845764,507.555969,504.218170,7887159
2014-09-05,507.555969,511.117737,497.810486,500.630249,497.337982,10061738
